1412532.48 ,4931687.59 ,34.92 
1412534.32 ,4931690.93 ,33.96 
1412536.42 ,4931694.79 ,33.55 
1412538.45 ,4931698.46 ,32.23 
1412543.88 ,4931704.01 ,32.32 
1412538.61 ,4931694.35 ,33.69 
1412532.72 ,4931682.43 ,35.18 
1412533.60 ,4931684.03 ,34.93 
1412534.74 ,4931686.13 ,35.05 
1412535.74 ,4931687.95 ,34.85 
1412543.89 ,4931702.78 ,32.42 
1412544.98 ,4931704.76 ,31.99 
1412545.96 ,4931706.56 ,31.74 
1412549.09 ,4931712.28 ,31.47 
1412547.58 ,4931705.21 ,32.02 
1412546.59 ,4931703.42 ,32.38 
1412537.05 ,4931685.94 ,35.04 
1412532.95 ,4931678.47 ,36.99 
1412531.85 ,4931676.44 ,37.23 
1412534.08 ,4931679.51 ,37.02 
1412537.05 ,4931684.87 ,34.86 
1412537.97 ,4931686.54 ,34.95 
1412544.27 ,4931698.01 ,33.35 
1412547.21 ,4931703.34 ,32.11 
1412548.20 ,4931705.16 ,31.91 
1412548.06 ,4931700.64 ,32.53 
1412539.63 ,4931685.20 ,35.05 
1412536.54 ,4931679.59 ,37.02 
1412541.18 ,4931686.96 ,34.86 
1412542.30 ,4931689.01 ,34.73 
1412543.32 ,4931690.85 ,34.64 
1412546.40 ,4931696.45 ,33.72 
1412547.38 ,4931698.24 ,33.38 
1412548.32 ,4931699.93 ,32.47 
1412549.42 ,4931701.93 ,32.12 
1412557.85 ,4931713.00 ,31.29 
1412555.80 ,4931709.27 ,32.28 
1412550.55 ,4931699.62 ,32.51 
1412549.53 ,4931697.76 ,33.61 
1412548.42 ,4931695.75 ,33.86 
1412544.23 ,4931688.08 ,34.85 
1412540.02 ,4931680.42 ,36.91 
1412538.93 ,4931678.43 ,37.30 
1412534.74 ,4931670.71 ,37.14 
1412533.61 ,4931668.64 ,37.18 
1412544.48 ,4931687.35 ,34.73 
1412546.50 ,4931691.04 ,34.52 
1412549.59 ,4931696.65 ,33.69 
1412551.54 ,4931700.17 ,32.65 
1412556.80 ,4931709.77 ,32.29 
1412560.44 ,4931712.06 ,31.44 
1412555.12 ,4931702.32 ,32.20 
1412549.93 ,4931692.88 ,34.66 
1412543.71 ,4931681.53 ,36.86 
1412537.21 ,4931669.62 ,37.44 
1412533.12 ,4931662.14 ,39.46 
1412532.28 ,4931659.63 ,39.59 
1412533.40 ,4931661.68 ,39.45 
1412538.30 ,4931670.55 ,37.21 
1412548.63 ,4931689.31 ,34.86 
1412549.74 ,4931691.34 ,34.68 
1412563.92 ,4931712.82 ,31.34 
1412558.60 ,4931703.09 ,32.17 
1412552.41 ,4931691.80 ,34.72 
1412547.09 ,4931682.12 ,36.93 
1412542.83 ,4931674.30 ,37.25 
1412541.80 ,4931672.43 ,37.20 
1412533.42 ,4931657.15 ,40.63 
1412537.49 ,4931663.59 ,38.96 
1412540.49 ,4931669.03 ,38.19 
1412546.73 ,4931680.38 ,37.12 
1412562.15 ,4931703.97 ,32.74 
1412561.09 ,4931702.05 ,33.54 
1412556.79 ,4931694.21 ,34.56 
1412549.48 ,4931680.89 ,37.22 
1412548.46 ,4931679.04 ,37.21 
1412545.04 ,4931672.75 ,36.86 
1412543.05 ,4931669.13 ,38.46 
1412542.05 ,4931667.30 ,38.67 
1412541.06 ,4931665.48 ,38.93 
1412535.73 ,4931655.83 ,41.37 
1412532.21 ,4931648.43 ,41.18 
1412534.41 ,4931652.46 ,41.48 
1412539.45 ,4931661.57 ,39.43 
1412543.58 ,4931669.05 ,38.55 
1412545.47 ,4931672.45 ,36.95 
1412551.80 ,4931683.98 ,36.78 
1412554.79 ,4931689.34 ,34.66 
1412555.81 ,4931691.22 ,34.77 
1412560.97 ,4931700.56 ,34.20 
1412562.37 ,4931698.81 ,34.68 
1412558.09 ,4931690.97 ,34.60 
1412555.11 ,4931685.60 ,36.67 
1412554.01 ,4931683.59 ,37.00 
1412550.76 ,4931677.63 ,37.16 
1412549.63 ,4931675.56 ,37.17 
1412548.60 ,4931673.67 ,37.01 
1412546.60 ,4931670.05 ,38.56 
1412543.38 ,4931664.18 ,39.26 
1412541.29 ,4931660.37 ,39.94 
1412533.80 ,4931646.70 ,41.23 
1412538.57 ,4931654.47 ,41.87 
1412543.47 ,4931663.31 ,39.58 
1412548.62 ,4931672.64 ,37.60 
1412550.85 ,4931676.64 ,37.00 
1412552.88 ,4931680.35 ,36.99 
1412554.92 ,4931684.06 ,36.94 
1412559.03 ,4931691.44 ,34.66 
1412559.92 ,4931693.07 ,34.54 
1412566.79 ,4931701.24 ,33.35 
1412563.74 ,4931695.69 ,34.45 
1412562.73 ,4931693.85 ,34.61 
1412561.49 ,4931691.57 ,34.53 
1412557.41 ,4931684.21 ,36.95 
1412549.87 ,4931670.45 ,38.40 
1412548.88 ,4931668.66 ,38.74 
1412547.90 ,4931666.87 ,39.15 
